window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label,day_night_ratio,night_rms_ref,burst_ratio
2509,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:10:59.995000Z,2026-09-09T18:11:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,965.1802801371651,3613.587221402607,937.2801885064663,3580.217514978691,0.9430223686947806,2.147290778943137,-0.10049056219907548,,,3.43,331.5284494817867,10.799126049589233
2510,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:11:59.995000Z,2026-09-09T18:12:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,976.8991968594479,3961.601277569576,929.4235692495215,4132.470319375305,0.9051652193612717,2.930224877965553,0.2739541328261459,,,3.43,331.5284494817867,12.464904070328757
2511,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:14:59.995000Z,2026-09-09T18:15:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1015.4004378367563,3862.360115199234,980.1512738814077,4491.411708153663,0.9317760100850776,2.169987079095893,-0.15556834272265307,,,3.43,331.5284494817867,13.547590607002823
2512,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:18:59.995000Z,2026-09-09T18:19:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1150.0475279298478,5793.324315460608,1098.6881409932623,5521.9872878134665,0.9126773992155403,2.8828923214371134,0.4998266978890493,,,3.43,331.5284494817867,16.65614910709746
2513,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:23:59.995000Z,2026-09-09T18:24:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1169.898862392132,4642.902486698487,1114.717140480842,3848.127127846302,0.9078889303874565,1.8003510340343742,-0.18034186645007733,,,3.43,331.5284494817867,11.607230492168389
2514,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:30:59.995000Z,2026-09-09T18:31:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1093.9926261450823,3933.992498181882,1062.8984924176382,3926.1563348913687,0.9439626105999359,1.8628780005817367,-0.0038946059989597437,,,3.43,331.5284494817867,11.842592516655381
2515,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:32:59.995000Z,2026-09-09T18:33:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,997.8182236734334,4671.017703396958,968.4676665258345,4171.322904322798,0.94203575951419,1.8277659499720922,-0.11041952365750296,,,3.43,331.5284494817867,12.582096380696763
2516,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:38:59.995000Z,2026-09-09T18:39:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1167.6848599864913,3875.905902804403,1134.9248254242173,3810.0472180955203,0.9446760245589679,1.8922808994114542,-0.29088260712600933,,,3.43,331.5284494817867,11.492368827022291
2517,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:39:59.995000Z,2026-09-09T18:40:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1134.6800197617472,4408.886107711813,1099.8602912820882,4887.882959848938,0.9395680290378552,1.6162172111262212,-0.13708089929598444,,,3.43,331.5284494817867,14.743479684742608
2518,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:40:59.995000Z,2026-09-09T18:41:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,980.1756255036684,3536.8749875082667,939.9528865696323,3813.44820600436,0.919611460269735,1.6890594031946473,-0.12990658380109643,,,3.43,331.5284494817867,11.502627337005842
2519,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:44:59.995000Z,2026-09-09T18:45:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1159.6698688844835,8154.168328249409,1129.4651870341152,7297.119841749869,0.9485865277445829,2.7209393771619435,0.6128429698715787,,,3.43,331.5284494817867,22.010538924053193
2520,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:45:59.995000Z,2026-09-09T18:46:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,997.1858689672259,3778.186888729879,967.9659628024439,3447.484078200047,0.9422538949744544,1.7294210074975072,-0.12808002003050944,,,3.43,331.5284494817867,10.398757885149289
2521,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:46:59.995000Z,2026-09-09T18:47:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1107.4288439862307,3697.196422196015,1082.3740290539743,4035.6443628146762,0.955263236820649,1.959183301187042,-0.17895292207829172,,,3.43,331.5284494817867,12.172844801472714
2522,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:57:59.995000Z,2026-09-09T18:58:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1239.5966196686359,5209.348833758262,1202.8492167206236,5535.345219648643,0.9415895130753881,2.1470084814997783,-0.005684192729407567,,,3.43,331.5284494817867,16.696441069540068
2523,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T18:59:59.995000Z,2026-09-09T19:00:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1192.6309406968062,4418.372121846767,1165.3893866606638,4070.7466685585487,0.9548386121990171,1.8083473331327515,-0.0852696619815636,,,3.43,331.5284494817867,12.278725023211575
2524,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:01:59.995000Z,2026-09-09T19:02:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1147.9555780593967,4731.391323543039,1116.2076683354487,5367.393194400775,0.9454527691981676,1.817708273022241,-0.06531824932901209,,,3.43,331.5284494817867,16.18984193601052
2525,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:02:59.995000Z,2026-09-09T19:03:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1087.8096219078423,3883.4067757570756,1064.4112075868716,3820.1711017803177,0.9574433468963247,1.7921691612469213,-0.1404118700504915,,,3.43,331.5284494817867,11.522905825281784
2526,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:03:59.995000Z,2026-09-09T19:04:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1118.1992763235257,4298.416983043209,1095.0740110458248,4506.373447852167,0.9590660785262997,2.355514119728115,-0.0337494179505935,,,3.43,331.5284494817867,13.592720187049093
2527,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:11:59.995000Z,2026-09-09T19:12:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1599.1713607807376,6651.982685653665,1508.7539247911948,6191.65398454424,0.8901164326622111,1.880395303733465,0.25238882791656847,,,3.43,331.5284494817867,18.67608645418647
2528,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:17:59.995000Z,2026-09-09T19:18:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1166.6676236079531,4118.059644789652,1140.536155114375,4071.087466603208,0.9557049211817493,1.79585039680092,-0.23993097161963162,,,3.43,331.5284494817867,12.27975298339174
2529,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:22:59.995000Z,2026-09-09T19:23:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1193.82003119846,4965.867580498642,1148.5654626273451,4175.059734229224,0.9256222433110767,1.7731394584150122,-0.2039231230161449,,,3.43,331.5284494817867,12.59336790177517
2530,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:23:59.995000Z,2026-09-09T19:24:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1223.5507416167354,5070.862543534934,1173.1750401101283,4772.306948176906,0.9193516502047793,2.1319526957133914,0.12306301447699974,,,3.43,331.5284494817867,14.394864017361153
2531,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:24:59.995000Z,2026-09-09T19:25:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1194.7259268460753,4720.15679620561,1164.000489816493,4342.996743201907,0.9492262707356164,2.2024907220816488,-0.08422017153769268,,,3.43,331.5284494817867,13.099921741227519
2532,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:28:59.995000Z,2026-09-09T19:29:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1330.0996096396734,7893.800401238014,1300.3113501366488,7633.524842012594,0.9557105382884865,3.933758539121614,1.373782603896533,,,3.43,331.5284494817867,23.02524822211965
2533,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:29:59.995000Z,2026-09-09T19:30:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1237.6395813518234,5152.790627709103,1201.3553070452906,5436.2418806202395,0.9422248673611647,2.4167892607878776,-0.0005385291511688095,,,3.43,331.5284494817867,16.397512458184654
2534,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:34:59.995000Z,2026-09-09T19:35:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1157.4108948518854,5165.281002526598,1128.8362186101888,4949.45933538066,0.9512326275945371,1.8926306005846532,-0.043156780944158424,,,3.43,331.5284494817867,14.929214500647465
2535,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:36:59.995000Z,2026-09-09T19:37:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1266.714462996152,6130.691185225655,1243.3937736897415,6505.903609615198,0.9635181903194974,2.938965159358334,0.2781141373538505,,,3.43,331.5284494817867,19.623967776474686
2536,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:38:59.995000Z,2026-09-09T19:39:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1258.9271366920973,4383.671016215992,1233.3090141523485,4742.244569809315,0.959715748381051,1.745361927801601,-0.15432837286822476,,,3.43,331.5284494817867,14.304185891804865
2537,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:44:59.995000Z,2026-09-09T19:45:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1199.581385716752,4331.590090550414,1168.6601631852707,4337.085340658579,0.9491110820755575,1.8133697977709136,-0.14211845924020583,,,3.43,331.5284494817867,13.0820909862725
2538,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:56:59.995000Z,2026-09-09T19:57:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1470.4243379252955,7605.25745108793,1364.0560685703972,6041.759034725901,0.8605558858540763,3.042222148493094,0.40144439832914136,,,3.43,331.5284494817867,18.223953462123074
2539,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:57:59.995000Z,2026-09-09T19:58:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1255.4515903265633,5394.197508952065,1200.7388706844304,5344.796140168221,0.9147390041043688,2.443771045095269,0.14114481604671703,,,3.43,331.5284494817867,16.12168170943607
2540,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T19:58:59.995000Z,2026-09-09T19:59:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1356.0886289456287,5867.834689145754,1318.04796386531,5498.967439130324,0.9446833922446073,2.1567318214648683,-0.09228310831930076,,,3.43,331.5284494817867,16.58671359192787
2541,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:00:59.995000Z,2026-09-09T20:01:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1576.3355965591568,8590.089792020579,1492.6330829786891,7855.772168577976,0.8966206991802415,2.840142501137242,0.42097425859490745,,,3.43,331.5284494817867,23.69562003157606
2542,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:01:59.995000Z,2026-09-09T20:02:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1540.7264892805945,5898.920974042437,1437.9678115389709,5134.0742358783245,0.8710583144469107,1.9363280908548868,-0.05408634178274507,,,3.43,331.5284494817867,15.486074404484484
2543,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:02:59.995000Z,2026-09-09T20:03:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1574.1510614525405,8926.020572678755,1454.0820807387313,9039.392970583996,0.8532671614775975,4.130652693452576,1.1276131368381055,,,3.43,331.5284494817867,27.26581379279366
2544,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:04:59.995000Z,2026-09-09T20:05:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1426.3474540206648,6472.064955277991,1361.3194407418225,6276.778552641848,0.9108973335326322,2.295373460594386,0.09136491868383567,,,3.43,331.5284494817867,18.93285044602689
2545,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:05:59.995000Z,2026-09-09T20:06:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1239.6584895491853,5304.0785864524905,1194.4877578806918,4673.2477422706115,0.928451641369558,1.7133310103865762,-0.005988728848020486,,,3.43,331.5284494817867,14.09606852617138
2546,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:07:59.995000Z,2026-09-09T20:08:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1414.8687759439665,7115.159453911302,1342.8154929042016,6022.941364703309,0.9007418924725908,2.7127656729351175,0.2345561218817509,,,3.43,331.5284494817867,18.167193114551072
2547,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:13:59.995000Z,2026-09-09T20:14:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1233.525710937383,5512.630667289041,1190.6663983978776,5163.985653143738,0.9317164924284979,2.2258467949414005,-0.16116278586928878,,,3.43,331.5284494817867,15.576297181178816
2548,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:14:59.995000Z,2026-09-09T20:15:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1239.8396826276978,5726.588779108936,1191.2699182273234,5206.357120145081,0.9231861610555689,2.515907217373128,0.3050355821969255,,,3.43,331.5284494817867,15.704103609458423
2549,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:15:59.995000Z,2026-09-09T20:16:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1429.4569530558426,8685.549718506103,1330.4540358828665,8342.20986271256,0.8662786032488395,3.937256881974323,1.0412986293564996,,,3.43,331.5284494817867,25.162877803555915
2550,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:16:59.995000Z,2026-09-09T20:17:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1244.7896447278406,4821.492344833655,1204.164186418824,4052.076987473941,0.9357923259822019,1.6451163592659057,-0.17934741319377556,,,3.43,331.5284494817867,12.22241105946641
2551,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:18:59.995000Z,2026-09-09T20:19:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1169.504146846237,4265.554295049839,1134.5826124585874,3918.4684251144827,0.941171386397566,1.5693237800565925,-0.17077040333884375,,,3.43,331.5284494817867,11.819403225392737
2552,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:19:59.995000Z,2026-09-09T20:20:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1270.8007273160204,5430.595907979058,1232.504930837494,6025.865596126958,0.9406377876699825,1.7439529492556372,-0.1112059002807313,,,3.43,331.5284494817867,18.176013568506743
2553,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:25:59.995000Z,2026-09-09T20:26:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1238.5131266009848,4337.828951642951,1203.9121736380148,4138.828224609904,0.9449055156971531,1.6958009375387122,-0.20038804407027921,,,3.43,331.5284494817867,12.484081625813173
2554,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:26:59.995000Z,2026-09-09T20:27:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1186.2729772073274,4623.878884655734,1147.4207554047807,4698.442461022362,0.935569656855542,1.8539636390511158,-0.06408216975561443,,,3.43,331.5284494817867,14.172064172370469
2555,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:27:59.995000Z,2026-09-09T20:28:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1200.0411139402738,4572.072771279773,1157.4181736799371,4156.4066210421715,0.9302257212533338,1.910137491819517,-0.2718296537841942,,,3.43,331.5284494817867,12.537103912316018
2556,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:28:59.995000Z,2026-09-09T20:29:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1241.9170685102522,5700.947903815096,1192.7041699956665,4596.937378932834,0.9223171484576235,1.8988483422374725,0.14218245557884535,,,3.43,331.5284494817867,13.865891105630068
2557,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:36:59.995000Z,2026-09-09T20:37:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1628.2456313079888,6380.404994962619,1502.2407621165285,5902.607066990084,0.8512149466318951,1.7663368749647481,0.030477629656906924,,,3.43,331.5284494817867,17.804224874868115
2558,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:37:59.995000Z,2026-09-09T20:38:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1376.283739470471,5597.424559487787,1300.7410675831256,5355.187059140844,0.8932350307056685,2.0951495246578027,0.02723786599562672,,,3.43,331.5284494817867,16.1530241748832
2559,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:40:59.995000Z,2026-09-09T20:41:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1273.2028538850682,4933.473164132693,1225.676354832664,4592.382980979797,0.9267368005265632,1.8081548700786754,-0.048513241576691346,,,3.43,331.5284494817867,13.852153527572572
2560,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:41:59.995000Z,2026-09-09T20:42:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1178.5824737981688,4074.4438723295552,1127.1529630821806,4258.8511384089115,0.9146306627818809,1.6829180756373177,-0.060965461896176354,,,3.43,331.5284494817867,12.846110628110308
2561,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:43:59.995000Z,2026-09-09T20:44:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1246.6478693090323,4803.6173155479555,1212.391257609119,4980.747251825665,0.9457971346037577,1.9478944271012844,-0.05901896358533154,,,3.43,331.5284494817867,15.023589256400436
2562,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:47:59.995000Z,2026-09-09T20:48:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1225.2944738056951,4326.727394743977,1194.6059796030947,4880.334335815763,0.9505356700243199,2.046894259787359,-0.16444984509292127,,,3.43,331.5284494817867,14.720710525580023
2563,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:48:59.995000Z,2026-09-09T20:49:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1309.8807454053642,5401.773046968901,1272.483094714515,5629.763402654893,0.9437142786807808,2.024309675436999,-0.014069988474094242,,,3.43,331.5284494817867,16.981237693039002
2564,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:51:59.995000Z,2026-09-09T20:52:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1241.8887082203998,4922.852284795408,1203.7768792601476,4577.813009030582,0.9395645852540343,1.9959723392364646,-0.07058521563304021,,,3.43,331.5284494817867,13.808205649277394
2565,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:52:59.995000Z,2026-09-09T20:53:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1271.4037383123318,5354.118333426632,1241.2105903446807,4918.704300471898,0.9530681948037282,1.8759658608207788,-0.06695346828865434,,,3.43,331.5284494817867,14.836447092731685
2566,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T20:59:59.995000Z,2026-09-09T21:00:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1163.9910144542444,4192.090323184011,1129.7815900390594,4747.90966430135,0.9420842248874868,1.8120288813347016,-0.20537051279439256,,,3.43,331.5284494817867,14.321273699807133
2567,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T21:02:59.995000Z,2026-09-09T21:03:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1174.4946704257552,4111.799022780826,1133.75166703393,4022.1577582595987,0.9318237523503445,1.8164414810211758,-0.26750046940862626,,,3.43,331.5284494817867,12.132164719337505
2568,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T21:05:59.995000Z,2026-09-09T21:06:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1135.0750200650773,4840.269158139787,1097.8966574666208,4777.58813241498,0.9355646278563746,1.719937224228416,-0.028615574810487043,,,3.43,331.5284494817867,14.410793824429984
2569,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T21:18:59.995000Z,2026-09-09T21:19:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1330.5646065045348,6292.6791234172815,1236.335387782974,5941.0705456364285,0.8633773812457738,2.810459698901755,0.4071202354799608,,,3.43,331.5284494817867,17.920243511297258
2570,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T21:25:59.995000Z,2026-09-09T21:26:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1467.4827016411575,6002.335645456453,1375.4193740338185,5287.392669272395,0.8784646579143532,1.97042785110632,0.045735286168755884,,,3.43,331.5284494817867,15.948533760940087
2571,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T21:26:59.995000Z,2026-09-09T21:27:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1463.2942586881775,6180.349926587305,1368.8900840186056,5759.4485968696845,0.8751325105391805,2.059996506626627,0.14873081493549956,,,3.43,331.5284494817867,17.372411344704503
2572,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T21:38:59.995000Z,2026-09-09T21:39:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1190.1720704499598,4227.520165697768,1118.0988429445101,3902.740805412559,0.8825531858712989,1.688653978731548,-0.16322399348906824,,,3.43,331.5284494817867,11.771963496686173
2573,,AM,RF528,00,EHZ,61.21621621621622,-149.80600087454445,2026-09-09T21:39:59.995000Z,2026-09-09T21:40:59.995000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,1178.0413380139976,5136.5324173793,1133.2820673695355,5552.066330535002,0.9254542896377543,2.530633929620962,0.1623149018183696,,,3.43,331.5284494817867,16.746877497884288
